21170-6;O Aptiano no Brasil;PETROBRAS;PESQUISA APLICADA;Sintetizar e integrar a grande quantidade de resultados obtidos durante os últimos anos sobre os processos de tectonismo, sedimentação e evolução estratigráfica, atividade ígnea e hidrotermal no país durante o Aptiano.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;EXPLORAÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, BACIAS MADURAS E NOVAS FRONTEIRAS EXPLORATÓRIAS;ESTUDOS GEOLÓGICOS DAS BACIAS SEDIMENTARES;PETROBRAS;;;;;;19/02/2019;24;R$ 435.081,60
21171-4;Modelagem de caldeira de CO como combustor ciclônico;PETROBRAS;PESQUISA APLICADA;Através da presente proposta objetiva-se dar continuidade às atividades de cooperação científica entre o MFlab e a PETROBRAS, na área de Modelagem Matemática e Simulação Numérica de Escoamentos Turbulentos monofásicos reativo com transferência de calor para a caldeira de CO da REPAR como combustor ciclônico .;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;CARACTERIZAÇÃO E PROCESSAMENTO DE FLUIDOS PRODUZIDOS;UFU - Laboratório de Mecânica dos Fluídos;;;;;;16/04/2019;36;R$ 1.187.637,95
21172-2;TDP - Transformação Digital para Poços;PETROBRAS;PESQUISA APLICADA;Desenvolver e implantar soluções de transformação digital na área de Perfuração e Completação de Poços.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;ENGENHARIA DE POÇO;PERFURAÇÃO E COMPLETAÇÃO - TÉCNICAS E TECNOLOGIAS;PETROBRAS;;;;;;10/03/2019;40;R$ 91.827,45
21173-0;Fluidos Não Aquosos e os efeitos sofridos por P, T e a salmoura.;PETROBRAS;PESQUISA APLICADA;Estudar o comportamento de FNAs (célula PVT, reologia, viscosimetria HPHT e deslocamento de fluido) para determinar os parâmetros numéricos de compressibilidade, expansão térmica e transmissibilidade de pressão, auxiliando, por exemplo, na previsão de fenômenos de APB/AFE. Estudar o comportamento reológico e a gelificação dos FNAs em função da natureza química da Salmoura, ROA e teor de sólidos. Estudar a influência da salmoura (Ca x Na) no desempenho e no consumo dos aditivos do fluido.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;ENGENHARIA DE POÇO;PERFURAÇÃO E COMPLETAÇÃO - TÉCNICAS E TECNOLOGIAS;PETROBRAS;;;;;;08/03/2019;36;R$ 41.616,03
21174-8;Realização de APR e HAZOP por Programa Treinado com Banco de Dados de Projetos de Plantas de Processamento Primário.;PETROBRAS;PESQUISA APLICADA;Desenvolver metodologia e programa computacional capaz de realizar as análises de risco (APR e HAZOP) necessárias no projeto de uma unidade estácionaria de produção.;TEMAS TRANSVERSAIS;SEGURANÇA E MEIO AMBIENTE;AVALIAÇÃO E GERENCIAMENTO DE RISCOS;PETROBRAS;;;;;;12/03/2019;18;R$ 417.123,00
21175-5;Aumento da Confiabilidade e Produtividade na C&M de Dutos Submarinos;PETROBRAS;PESQUISA APLICADA;"O projeto visa elucidar pontos de incertezas existentes nas avaliações de tenacidade a fratura realizados para levantamento de critério de aceitação de END em juntas soldadas de dutos rígidos submarinos: 1. Utilização diferentes tipos de corpos de prova para levantamento da tenacidade à fratura na região da raiz de juntas cladeadas; 2. Avaliação de valores característicos das curvas de resistência (J-R) em tubos de aço API 5L gr. X65 e em tubos de aço API 5L gr. X65 cladeado com a liga 625.";TEMAS TRANSVERSAIS;MATERIAIS;INTEGRIDADE ESTRUTURAL, SOLDAGEM E CARACTERIZAÇÃO DE MATERIAIS;PETROBRAS;;;;;;28/02/2019;34;R$ 3.549.110,40
21177-1;Processos Adsortivos a Alta Pressão para Desidratação de Gás Natural contendo altos teores de CO2;PETROBRAS;PESQUISA APLICADA;O objetivo geral da presente proposta é o estudo de processos adsortivos para a desidratação de correntes de gás natural com alto teor de CO2 empregando materiais adsorventes nano-estruturados em sistemas a alta pressão (tipicamente até 200 bar).;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;CARACTERIZAÇÃO E PROCESSAMENTO DE FLUIDOS PRODUZIDOS;ITP - Núcleo de Estudos em Sistemas Coloidais;;;;;;25/04/2019;36;R$ 2.975.231,86
21178-9;Aquisição de consumíveis e garantia de disponibilidade da Planta experimental de CO2 - NEAT;PETROBRAS;PROTÓTIPO OU UNIDADE PILOTO;"1) Testes de consumíveis utilizados nas plantas de gás offshore do Pré-Sal. Tais testes envolvem não somente a validação dos produtos em condições previstas em projeto, mas também o teste dos materiais em condições não previstas, resultado de cenários operacionais extraordinários;
2) Orçamento para garantia da continuidade operacional e manutenção da PECO2, assegurando que a planta esteja preparada para a realização dos testes, e testes contingenciais em condições operacionais temporária";EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;CARACTERIZAÇÃO E PROCESSAMENTO DE FLUIDOS PRODUZIDOS;PETROBRAS;;;;;;08/03/2019;35;R$ 2.630.849,76
21179-7;AVALIAÇÃO E QUALIFICAÇÃO DE UNIÕES ADESIVADAS PARA FIXAÇÃO DE ESTRUTURAS OFFSHORE;PETROBRAS;PESQUISA APLICADA;"O objetivo é avaliar o comportamento mecânico da união de componentes (compósitos e/ou metálicos) utilizando adesivos para a fixação de estruturas terciárias como alternativa à soldagem por arco elétrico.
Este esforço visa: a redução de custos associados às longas paradas para manutenção; a mitigação de riscos decorrentes de operações com potencial de ignição e; a oportunidade de extensão da vida útil de unidades de produção de óleo e gás, utilizando adesivos adequados em reparos.";TEMAS TRANSVERSAIS;MATERIAIS;INTEGRIDADE ESTRUTURAL, SOLDAGEM E CARACTERIZAÇÃO DE MATERIAIS;IPT - Instituto de Pesquisas Tecnológicas do Estado de SP SA - IPT;;;;;;26/04/2019;42;R$ 4.520.723,16
20814-0;Tecnologias Quânticas em Geociências do Petróleo;PETROBRAS;INFRAESTRUTURA - REFORMA E EQUIPAMENTOS;O presente projeto tem por objetivo instrumentalizar o Grupo de RMN do CBPF para aplicar as tecnologias quânticas em diferentes problemas de interesse da pesquisa em óleo e gás. Utilizando a experiência do Grupo na área de processamento da informação quântica por RMN, técnicas de ótica quântica e teoria da informação quântica, assim como técnicas de nano/micro-fabricação serão aplicadas na solução de problemas computacionais e no desenvolvimento de instrumentação para industria de óleo e gás.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;PETROFÍSICA, PERFILAGEM DE POÇOS E AVALIAÇÃO DE FORMAÇÕES;CBPF - Laboratório de Ressonância Magnética Nuclear (EXP/CBPF);;;;;1163/2018;10/04/2019;36;R$ 8.943.841,07
21180-5;Analise exploratória de micro sismicidade em redes de monitoramento de alta densidade: Adaptação de escala entre sismicidade local e micro sismicidade;PETROBRAS;PESQUISA APLICADA;Troca de tecnologia e conhecimento entre o setor de óleo e gás e a universidade visando o detalhamento da sismicidade na plataforma continental. Desenvolvimento de metodologias para detecção e caracterização de tremores de terra com redes de alta-densidade. Depois de determinados os parâmetros obtidos podem ser aplicados em outras configurações de rede e região de forma automatizada mantidas as proporções de tamanho de rede de monitoramento e magnitude dos tremores.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;EXPLORAÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, BACIAS MADURAS E NOVAS FRONTEIRAS EXPLORATÓRIAS;ESTUDOS GEOLÓGICOS DAS BACIAS SEDIMENTARES;USP - Instituto de Astronomia, Geofísica e Ciências Atmosféricas;;;;;;29/04/2019;13;R$ 264.842,80
21181-3;Criptografia em Software de Modelagem Computacional Hidro-Geomecânica de Reservatórios;PETROBRAS;PESQUISA APLICADA;Desenvolvimento de metodologias para garantir segurança e privacidade a instituição detentora de informações relevantes para descrever escoamento e deformação em reservatórios de óleo e gás que são processados em computadores fora do controle da instituição.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;EXPLORAÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, BACIAS MADURAS E NOVAS FRONTEIRAS EXPLORATÓRIAS;ENGENHARIA DE RESERVATÓRIO (SIMULAÇÃO DE FLUXO);LNCC - Unidade de Modelagem e Simulação Computacionais em Engenharia de Petróleo e Gás;;;;;;26/04/2019;48;R$ 4.281.769,43
21182-1;DESENVOLVIMENTO DE METODOLOGIAS ANALÍTICAS PARA A ANÁLISE DE DIAMANTÓIDES PRESENTES EM SOLOS, SEDIMENTOS E GASES;PETROBRAS;PESQUISA APLICADA;Desenvolver metodologias analíticas visando à quantificação de compostos pertencentes à classe dos diamantóides em amostras de solo, sedimento marinho e gases exsudados.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;EXPLORAÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, BACIAS MADURAS E NOVAS FRONTEIRAS EXPLORATÓRIAS;IMPACTOS AMBIENTAIS;UFF - LAGEOR - laboratório de geoquimica Organica;;;;;;25/04/2019;24;R$ 1.032.903,59
20909-8;Projeto de infraestrutura para fomento a estudos em Acidificação Matricial em cenários reais de Operação;PETROBRAS;INFRAESTRUTURA - REFORMA E EQUIPAMENTOS;Este Projeto tem por objetivo a implantação de uma Infraestrutura Laboratorial para viabilizar a pesquisa aplicada na área de dano à formação, acidificação de matriz e controle de poço.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;MÉTODOS E PROCESSOS DE ESCOAMENTO;UFRN - Laboratório de Estudos Avançados em Petróleo - LEAP;;;;;1253/2018;26/04/2019;18;R$ 2.749.881,04
21183-9;Geologia Digital: Busca Integrada de Dados Geocientíficos Heterogêneos;PETROBRAS;PESQUISA APLICADA;O objetivo  principal  deste projeto é levantar,  avaliar  e recomendar  soluções para a busca integrada a dados heterogêneos  no domínio  de geologia  de exploração  e geoengenharia  de reservatórios que utilizem a semântica da informação  e a geolocalização. A fim de atingir  este objetivo, o mesmo foi dividido em quatro eixos principais, a serem descritos na seção de objetivos específicos.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;EXPLORAÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, BACIAS MADURAS E NOVAS FRONTEIRAS EXPLORATÓRIAS;DESENVOLVIMENTO DE NOVOS ALGORITMOS;PUC-RS - Instituto do Petróleo e dos Recursos Naturais;UFRGS - Grupo de Pesquisa Sistemas de Computação para Exploração e Produção  de Petróleo.;;;;;14/02/2019;24;R$ 2.277.612,62
21184-7;Projeto de Uso e Interpretação de Informações Meteoceanográficas no Planejamento Logístico de PSVs;PETROBRAS;PESQUISA APLICADA;"Desenvolver: i) uma metodologia para definição dos limites de segurança de embarcações de apoio marítimo (EAM) operando junto a plataformas tipo spread mooring, considerando as condições meteoceanográficas; ii) um sistema que permita incorporar as previsões ambientais e os conflitos com outras operações (mergulho, etc.) na elaboração das rotas das EAM, com a sugestão de eventual cancelamento de visitas ou alteração de sequência; iii) modelos para planejamento logístico.";TEMAS TRANSVERSAIS;DISTRIBUIÇÃO, LOGÍSTICA E TRANSPORTE;LOGÍSTICA;USP - PNV - Departamento de Engenharia Naval e Oceânica;;;;;;26/04/2019;24;R$ 3.336.244,78
20937-9;Projeto de infraestrutura para desenvolvimento de pesquisa em Estimulação de Poços na Universidade Federal do Pará (UFPA).;PETROBRAS;INFRAESTRUTURA - REFORMA E EQUIPAMENTOS;Implementar laboratório de acidificação matricial com a finalidade de estudar o processo de estimulação de poços de petróleo em formações carbonáticas.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;ENGENHARIA DE POÇO;INTERFACE FORMAÇÃO - POÇO;UFPA - LABORATÓRIO DE CIÊNCIA E ENGENHARIA DE PETRÓLEO - LCPETRO;;;;;1244/2018;30/04/2019;18;R$ 6.402.189,81
21185-4;Estudo do comportamento de sais inorgânicos em soluções salinas pressurizadas na presença de inibidores de formação de scales e de hidratos;PETROBRAS;PESQUISA APLICADA;O objetivo geral da presente proposta consiste no estudo experimental e fenomenológico do efeito da pressão e da concentração de dióxido de carbono sobre a precipitação e o crescimento de sais em soluções aquosas na presença de inibidores de formação de hidratos e de scales. É foco do presente projeto também a análise do ângulo de contato de soluções salinas pressurizadas em materiais de recobrimento interno de tubulações.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;ENGENHARIA DE POÇO;PROCESSAMENTO PRIMÁRIO DE FLUIDOS;ITP - Núcleo de Estudos em Sistemas Coloidais;;;;;;30/04/2019;36;R$ 3.215.794,81
21186-2;Desenvolvimento de nanossensores a grafeno para medição de fluidos;PETROBRAS;PESQUISA APLICADA;Este projeto visa o desenvolvimento de metodologias para a detecção de contaminantes como CO2 e H2S presentes no gás natural;TEMAS TRANSVERSAIS;MATERIAIS;NANOMATERIAIS;UFMG - Laboratório de Espectroscopia Raman;;;;;;15/04/2019;36;R$ 1.303.315,93
21187-0;Refinamento na caracterização molecular e isotópica de gases;PETROBRAS;PESQUISA APLICADA;"Implantação de melhorias e de novas metodologias para a caracterização molecular e isotópica de gases; Caracterização geoquímica molecular de gases de mud-logging; Obtenção de temperaturas de formação de metano e pesquisa em isótopos agrupados.";EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;EXPLORAÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, BACIAS MADURAS E NOVAS FRONTEIRAS EXPLORATÓRIAS;ESTUDOS GEOLÓGICOS DAS BACIAS SEDIMENTARES;PETROBRAS;;;;;;01/03/2019;23;R$ 4.249.560,62
21189-6;COMPOSTOS ORGÂNICOS DO PETRÓLEO: CARACTERIZAÇÃO E QUANTIFICAÇÃO;PETROBRAS;PESQUISA APLICADA;Realizar a caracterização dos compostos orgânicos presentes no petróleo e gerar uma transformação contínua dos processos utilizados na análise de Sistemas Petrolíferos e inovar a Caracterização Geoquímica de Óleos e Rochas Geradoras.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;EXPLORAÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, BACIAS MADURAS E NOVAS FRONTEIRAS EXPLORATÓRIAS;ESTUDOS GEOLÓGICOS DAS BACIAS SEDIMENTARES;PETROBRAS;;;;;;08/03/2019;35;R$ 1.434.714,87
21190-4;ESTUDO EXPERIMENTAL DA INJECÇÃO DE GÁS NATURAL COMO MÉTODO DE RECUPERAÇÃO AVANÇADA: EFEITO DA MISCIBILIDADE DO GÁS NAS PROPRIEDADES REOLÓGICAS E INTERFACIAIS.;EQUINOR;PESQUISA APLICADA;Avaliar a solubilidade do gás natural, o fator de inchamento do óleo, a viscosidade e a tensão interfacial dos sistemas óleo cru/gás natural em condições isotérmicas e a diferentes pressões de equilíbrio. Determinar as condições que maximizam a recuperação de óleo mediante o deslocamento de óleo cru por injeção de gás natural em testemunhos a diferentes condições de operação.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;RECUPERAÇÃO AVANÇADA DE PETRÓLEO;RECUPERAÇÃO MELHORADA DE PETRÓLEO;PUC-Rio - Laboratório de microhidrodinâmica e escoamento em meios porosos;;;;;;01/01/2019;36;R$ 5.457.183,93
21191-2;SISTEMA ROBÓTICO DE AVALIAÇÃO DE POÇOS PARA P&A;REPSOL;PROTÓTIPO OU UNIDADE PILOTO;Esta proposta de P&D,I propõe o desenvolvimento do protótipo de uma unidade modular robótica autônoma, do módulo de sensoriamento e seu respectivo mastro de lançamento para aplicação em poços com completação seca.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;ENGENHARIA DE POÇO;MANUTENÇÃO E INSPEÇÃO - SEGURANÇA;REPSOL;ALIS SOLUCOES EM ENGENHARIA LTDA;PUC-Rio - Grupo de Sistemas Veiculares e Robóticos;;;;26/03/2019;29;R$ 16.995.867,64
20786-0;Expansão da Capacidade  do Supercomputador Santos Dumont para Execução de Simulações Computacionais;PETROBRAS;INFRAESTRUTURA - REFORMA E EQUIPAMENTOS;Modernização do supercomputador Santos Dumont, dotando este sistema de uma capacidade de processamento capaz de atender as demandas da área de engenharia de petróleo.;TEMAS TRANSVERSAIS;MATERIAIS;INTEGRIDADE ESTRUTURAL, SOLDAGEM E CARACTERIZAÇÃO DE MATERIAIS;LNCC - Unidade de Modelagem e Simulação Computacionais em Engenharia de Petróleo e Gás;;;;;1115/2018;03/05/2019;6;R$ 63.362.855,77
21193-8;Estudos dos Acoplamentos Geomecânico e Geoquímico em Reservatórios Carbonáticos - Projeto GeomeCCarb;PETROBRAS;PESQUISA BÁSICA;"O objetivo geral deste projeto é utilizar o código ""in house"" em elementos finitos CODE_BRIGHT (COupled DEformation, BRIne, Gas and Heat Transport) na simulação e análise acoplada geomecânica-geoquímica de reservatórios carbonáticos, incluindo as mudanças das propriedades das rochas capeadoras e reservatório decorrentes de alterações no campo de pressões e concentrações  no meio poroso (problema acoplado hidro-mecânico e químico) e o desenvolvimento de código de modelagem de fraturas e carste.";EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;ENGENHARIA DE RESERVATÓRIO (SIMULAÇÃO DE FLUXO);UFPE - Laboratório de Métodos Computacionais em Geomecanica - LMCG;;;;;;06/05/2019;36;R$ 4.701.399,57
21194-6;Evolução da DTG em linha de produção: aspectos sobre amortecimento de escoamento e otimização de geometrias;PETROBRAS;DESENVOLVIMENTO EXPERIMENTAL;"Estudar escoamentos transientes (golfadas) e o comportamento de variáveis de processo em tubulação considerando a presença (ou não) de um elemento amortecedor de golfadas.

Estudar possíveis otimizações de projeto de ferramentas para diminuir o efeito deletério destas sobre a emulsão, de modo a mitigar o impacto sobre a DTG.

Estudar escoamentos multicomponentes (emulsão) em hidrociclone com o objetivo de avaliar a eficiência de separação da água em óleo e o efeito sobre a DTG.";EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;MÉTODOS E PROCESSOS DE ESCOAMENTO;UFES - Núcleo de Termociências para a Indústria de Petróleo;;;;;;03/05/2019;36;R$ 1.658.945,40
20363-8;Melhoria da infraestrutura para desenvolvimento de cabos condutores de nanotubos de carbono para aplicação em umbilicais elétricos;PETROBRAS;INFRAESTRUTURA - REFORMA E EQUIPAMENTOS;Adequação de infraestrutura laboratorial visando a instalação de um forno de alta temperatura e atmosfera controlada, especialmente construído para a síntese e fiação direta de nanotubos de carbono visando a execução do projeto SIC 2017/00229-9.;TEMAS TRANSVERSAIS;MATERIAIS;NANOMATERIAIS;UFMG - Laboratório de Espectroscopia Raman;;;;;0672/2018;15/04/2019;18;R$ 736.064,39
21196-1;Brechas Carbonáticas do Pré-Sal;PETROBRAS;PESQUISA APLICADA;Estabelecer critérios para associação entre brechas carbonáticas e os processos associados na sua geração. Além disso definir critérios para inferir sua distribuição no espaço e no tempo e uma metodologia de classificação dos diferentes tipos de brechas.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;GEOLOGIA DE RESERVATÓRIO;PETROBRAS;;;;;;12/03/2019;18;R$ 1.272.909,60
21197-9;Análise Estrutural de Dutos Flexíveis Sujeitos ao SCC-CO2;PETROBRAS;PESQUISA APLICADA;Desenvolver uma metodologia e disponibilizar uma ferramenta/software para cálculo de vida útil e teste de integridade dos dutos flexíveis suscetíveis ao SCC-CO2;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;RISERS, UMBILICAIS E DUTOS SUBMARINOS;PETROBRAS;;;;;;11/02/2019;31;R$ 2.007.402,13
21198-7;Soluções Diverless para instalação e desinstalação de risers;PETROBRAS;PESQUISA APLICADA;Eliminação/mitigação de mergulho em operações de interligação de risers à UEPs;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;RISERS, UMBILICAIS E DUTOS SUBMARINOS;PETROBRAS;;;;;;20/02/2019;35;R$ 22.663,62
21200-1;Ferramentas de Baixo Custo Computacional Para Análise Global de Risers;PETROBRAS;PESQUISA APLICADA;Aprimorar as ferramentas computacionais disponíveis, que dão suporte às análises estruturais de risers e estruturas submarinas, aplicadas a projeto, verificação de integridade ou análises sob demanda destas estruturas em ambientes de lâmina d¿água ultraprofundas.  Estes aprimoramentos visam à redução do tempo de processamento aliada ao emprego de metodologias mais realistas e seguras destas ferramentas computacionais.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;RISERS, UMBILICAIS E DUTOS SUBMARINOS;PETROBRAS;;;;;;20/02/2019;35;R$ 5.980.115,78
21201-9;Desenvolvimento de Métodos Digitais em Meteo-Oceanografia;PETROBRAS;PESQUISA APLICADA;Desenvolver metodologias, critérios e ferramentas para consolidação de Especificações Técnicas Metoceans digitais;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;UNIDADES FLUTUANTES DE PRODUÇÃO, SISTEMAS DE ANCORAGEM E AMARRAÇÃO E POSICIONAMENTO DINÂMICO;PETROBRAS;;;;;;08/03/2019;48;R$ 10.268.320,28
21202-7;Integração de Ferramentas e Inteligência Artificial aplicada em Projeto Básico;PETROBRAS;PESQUISA APLICADA;Desenvolver infra-estrutura de dados e aplicações baseadas em inteligência artificial para reduzir o tempo de projeto básico Naval e estrutural;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;UNIDADES FLUTUANTES DE PRODUÇÃO, SISTEMAS DE ANCORAGEM E AMARRAÇÃO E POSICIONAMENTO DINÂMICO;PETROBRAS;;;;;;08/03/2019;42;R$ 5.420.326,46
21203-5;SÍSMICA 4D MARÍTIMA PERMANENTE COM RECEPTORES PONTUAIS;PETROBRAS;PROTÓTIPO OU UNIDADE PILOTO;"ELEVAR O NÍVEL DE MATURIDADE TECNOLÓGICA DO SISTEMA DE MONITORAMENTO SÍSMICO PERMANENTE CONCEBIDO NO ÂMBITO DO PROJETO PT-169.01.13266 (""MONITORAMENTO SÍSMICO PERMANENTE - NODES""), DA CARTEIRA ARAR, ENCERRADO EM DEZEMBRO DE 2018, DO TRL-2 PARA O TRL-7,TORNANDO-O, NO MÍNIMO, SEMI-OPERACIONAL.";EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;GEOFÍSICA DE RESERVATÓRIO;PETROBRAS;;;;;;22/03/2019;30;R$ 1.507.597,84
21204-3;Representação Multidimensional de Dados Geoquímicos e Arranjos computacionais para Desenvolvimento Livre;PETROBRAS;PESQUISA APLICADA;O objetivo geral é pesquisar novas abordagens estatísticas classificatórias avaliados sobre a perspectiva do Machine Learning (Aprendizado de Máquina), subsequentemente, integrar e exibir os resultados dos dados geoquímicos corroborando às interpretações sobre sistemas petrolíferos e permitindo novas identificações de amostras de óleo, indício e gás que ajudem a superar os desafios presentes na exploração e produção de petróleo, obtendo, assim, diferencial tecnológico com consequentes benefícios;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;EXPLORAÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, BACIAS MADURAS E NOVAS FRONTEIRAS EXPLORATÓRIAS;DESENVOLVIMENTO DE NOVOS ALGORITMOS;PUC-Rio - LES - Laboratório de Engenharia de Software;;;;;;14/05/2019;36;R$ 7.559.216,01
20785-2;Aquisição de caminhão EURO VI para estudo de formulações de óleo diesel e renováveis com diferentes propriedades.;PETROBRAS;INFRAESTRUTURA - REFORMA E EQUIPAMENTOS;"Esse projeto de infraestrutura supre a necessidade de disponibilizar um caminhão com a tecnologia EURO VI para o projeto de pesquisa ""Impacto das propriedades do óleo diesel e renováveis nas emissões de motor com tecnologia EURO VI"" que objetiva verificar a aplicabilidade dos parâmetros da norma PROCONVE P8/ EURO VI em pesquisas com novas formulações nacionais de combustíveis..";ABASTECIMENTO;COMBUSTÍVEIS E LUBRIFICANTES;TECNOLOGIA VEICULAR;IPT - Instituto de Pesquisas Tecnológicas do Estado de SP SA - IPT;;;;;1080/2018;15/05/2019;12;R$ 723.006,94
