"","id","fonte_de_dados","data_assinatura","data_limite","duracao_dias","titulo_projeto","status_projeto","valor_contratado","valor_executado_2013_2020","nome_agente_financiador","natureza_financiamneto","modalidade_financiamento","nome_agente_executor","natureza_agente_executor","uf_ag_executor","regiao_ag_executor","p&d_ou_demonstracao","valor_executado_2013","valor_executado_2014","valor_executado_2015","valor_executado_2016","valor_executado_2017","valor_executado_2018","valor_executado_2019","valor_executado_2020","motor","iea1_1","iea1_2","iea1_3","iea1_4","iea2_1","iea2_2","iea2_3","iea3_1","iea3_2","iea3_3","iea3_4","iea3_5","iea3_6","iea3_7","iea4_1","iea4_2","iea5_1","iea5_2","iea6_1","iea6_2","iea6_3","iea7_1","iea7_2"
"1483","Anp-21621-8","Anp",2019-11-29,2022-11-29,1096,"Uso de catalisadores estruturados para o processo industrial de reforma a vapor do metano.",NA,658791.17,239232.559908759,"PETROBRAS","Privado orientado por política","Reembolsável","INT - Divisão de Catálise e Processos Químicos","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,7476.01749714872,655.431670982902,"uso de catalisadores estruturados para o processo industrial de reforma a vapor do metano. desenvolvimento de novos catalisadores para a reforma a vapor que apresentem uma maior relacao area/volume de particula, o que levaria a uma maior atividade e, consequentemente, a reducao dos custos de producao de h2 e aumento da confiabilidade de unidades industriais. hidrogenio processos de producao de hidrogenio",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1484","Anp-20894-2","Anp",2019-11-29,2020-11-29,366,"Complementação de Infraestrutura para o Desenvolvimento de Nanoestruturas para Liberação de Ácido e Controle de Conformance e Surfactantes Viscoelásticos (VES) para Estimulação Ácida",NA,2382679.7,2382679.7,"PETROBRAS","Privado orientado por política","Reembolsável","UFRJ - Grupo de Fluidos e Materiais Poliméricos Multifásicos (FLUMAT)","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,74458.740625,6527.8895890411,"complementacao de infraestrutura para o desenvolvimento de nanoestruturas para liberacao de acido e controle de conformance e surfactantes viscoelasticos (ves) para estimulacao acida ""o objetivo do presente projeto consiste na complementacao da infraestrutura do laboratorio de surfactantes e sistemas associativos (lassa), do instituto de quimica da ufrj, de modo a viabilizar a execucao do projeto de p&d: """"desenvolvimento de nanoestruturas para liberacao de acido e controle de conformance e surfactantes viscoelasticos (ves) para estimulacao acida."""""" recuperacao avancada de petroleo recuperacao melhorada de petroleo",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1485","Anp-21622-6","Anp",2019-11-29,2021-11-29,731,"Cultivo de microalga: controle da contaminação e aumento da fração lipídica",NA,526194.98,286491.931655267,"PETROBRAS","Privado orientado por política","Reembolsável","UFRJ - BIOINOVAR  - BIOTECNOLOGIA- UNIDADE DE BIOCATALISE, BIOPRODUTOS E BIOENERGIA","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,8952.87286422709,784.909401795251,"cultivo de microalga: controle da contaminacao e aumento da fracao lipidica aumentar o teor lipidico de microalgas e estudar o papel de substancias alelopaticas e outras substancias quimicas  no controle de 
contaminantes e no consorcio recuperacao avancada de petroleo recuperacao melhorada de petroleo",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1486","Anp-21623-4","Anp",2019-12-03,2020-12-03,366,"Desenvolvimento de Novas Funcionalidades para o Sistema de Otimização para Alocação de Cargas - ALOCCO",NA,276950.49,276950.49,"PETROBRAS","Privado orientado por política","Reembolsável","USP - PNV - Departamento de Engenharia Naval e Oceânica","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,9891.08892857143,758.768465753425,"desenvolvimento de novas funcionalidades para o sistema de otimizacao para alocacao de cargas - alocco o objetivo deste projeto e o refinamento do software alocco, por meio do desenvolvimento de novos algoritmos e novas funcionalidades para permitir a correta alocacao das cargas de retorno, bem como de tubos e risers. tambem se constitui um objetivo deste projeto a capacitacao da equipe de programadores dos portos do rio de janeiro e macae. distribuicao, logistica e transporte logistica",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1487","Anp-21624-2","Anp",2019-12-05,2023-12-05,1461,"Desenvolvimento de técnicas para otimização dos processos de avaliação dos reflorestamentos de áreas degradadas por atividades da indústria de óleo e gás",NA,3410106.65,914963.591238878,"PETROBRAS","Privado orientado por política","Reembolsável","UFRJ - Laboratório de Ecofisiologia Vegetal - Departamento de Botânica/UFRJ","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,35190.9073553414,2506.74956503802,"desenvolvimento de tecnicas para otimizacao dos processos de avaliacao dos reflorestamentos de areas degradadas por atividades da industria de oleo e gas o projeto tem como objetivo central desenvolver e aperfeicoar tecnicas de monitoramento e avaliacao de replantio para melhor determinar a gestao a validacao do sucesso da recuperacao ambiental. 
o objetivo geral esta desmembrado em tres objetivos especificos arrolados abaixo. seguranca e meio ambiente remediacao e recuperacao de areas contaminadas e impactadas",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1488","Anp-21625-9","Anp",2019-11-29,2022-11-29,1096,"Desenvolvimento de Drone Autônomo para Aplicação de Revestimento em Superfícies - Projeto DAARS",NA,4495443,1632469.26459854,"PETROBRAS","Privado orientado por política","Reembolsável","ITA - Instituto Tecnológico de Aeronáutica","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,51014.6645187044,4472.51853314668,"desenvolvimento de drone autonomo para aplicacao de revestimento em superficies - projeto daars desenvolver um sistema movel automatizado capaz de realizar o processo de revestimento de superficies em estruturas de o&g utilizando drones em locais de dificil acesso. producao - horizonte pre-sal, aguas profundas, campos maduros e novas fronteiras exploratorias automacao, controle e instrumentacao",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1489","Anp-21455-1","Anp",2019-11-29,2021-11-29,731,"Modernização, readequação e reorganização do espaço físico e dos equipamentos do Laboratório de Modelos Físicos da Seção de Geotecnia do IPT para prover dados experimentais acerca de estudos conceituais da interação solo-duto em argilas marinhas do ambiente do Pré-Sal.",NA,3798034.2,2067876.349658,"PETROBRAS","Privado orientado por política","Reembolsável","IPT - Instituto de Pesquisas Tecnológicas do Estado de SP SA - IPT","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,64621.1359268126,5665.41465659727,"modernizacao, readequacao e reorganizacao do espaco fisico e dos equipamentos do laboratorio de modelos fisicos da secao de geotecnia do ipt para prover dados experimentais acerca de estudos conceituais da interacao solo-duto em argilas marinhas do ambiente do pre-sal. ""este projeto de infraestrutura laboratorial tem por objetivo geral modernizar, readequar e reorganizar o espaco fisico e os diversos sistemas constituintes dos tanques de provas do laboratorio de modelos fisicos da secao de geotecnia do ipt, para possibilitar a execucao de toda a campanha de ensaios experimentais previstas na proposta de p&d experimental intitulada """"ensaios numericos e experimentais de interacao solo-duto em argilas moles e ultra moles origem marinha do ambiente do pre-sal""""."" materiais novos materiais",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1490","Anp-21626-7","Anp",2019-11-29,2022-11-29,1096,"Desenvolvimento de modelos para novos desafios no escoamento de fluidos em poços em operações de cimentação e fluidos de perfuração",NA,8877131.7,3223629.94215328,"PETROBRAS","Privado orientado por política","Reembolsável","PUC-Rio - Grupo de Reologia","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,100738.43569229,8831.86285521448,"desenvolvimento de modelos para novos desafios no escoamento de fluidos em pocos em operacoes de cimentacao e fluidos de perfuracao o presente projeto visa estudar diferentes topicos de interesse na engenharia de pocos, envolvendo o escoamento e a reologia de fluidos de perfuracao e pastas de cimento, objetivando um melhor entendimento dos fenomenos que se observam em diferentes operacoes de pocos, e a otimizacao dos processos envolvidos. este estudo consiste de caracterizacao experimental de fluidos com comportamento mecanico complexo, e visualizacoes experimentais, modelagem e simulacoes numericas de processos. producao - horizonte pre-sal, aguas profundas, campos maduros e novas fronteiras exploratorias metodos e processos de escoamento",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1491","Anp-21627-5","Anp",2019-11-29,2022-11-29,1096,"Estratégia ótima e sistema de apreçamento de derivados no mercado de Óleo e Gás",NA,3542337.37,1286359.73837591,"PETROBRAS","Privado orientado por política","Reembolsável","FGV  - FGV Crescimento & Desenvolvimento","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,40198.7418242473,3524.27325582442,"estrategia otima e sistema de aprecamento de derivados no mercado de oleo e gas estudar equilibrios concorrenciais e estrategias otimas de aprecamento:
1)estudar e descrever metodologias disponiveis para o desenvolvimento de modelos de simulacao da interacao concorrencial em equilibrio parcial nos mercados de derivados,vantagens e desvantagens,adequacao as finalidades de aplicacao pratica,requerimentos computacionais e informacionais 
2)adaptacao e implementacao de modelos de simulacao para producao de estimativas de equilibrios concorrenciais nos mercados relevantes aspectos economicos da regulacao da industria do petroleo, gas natural e biocombustiveis metodologias de avaliacao de impacto regulatorio nas industrias de petroleo, gas natural e biocombustiveis",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"1492","Anp-21628-3","Anp",2019-11-28,2022-11-28,1096,"Fiscalização digital de atividades de pintura industrial através de wearables",NA,4621131.1,1682327.83658759,"PETROBRAS","Privado orientado por política","Reembolsável","IPE - Laboratório de Desenvolvimento de Soluções de Visão Computacional e Realidade Aumentada","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,50979.6314117452,4609.11736051395,"fiscalizacao digital de atividades de pintura industrial atraves de wearables desenvolvimento de metodos automaticos para reconhecimento e julgamento de acoes relacionadas ao processo de pintura industrial atraves do uso de sensores e dispositivos vestiveis. os metodos desenvolvidos poderao ser utilizados desde a fiscalizacao das atividades ate no processo de treinamento e reciclagem de profissionais de pintura, visando o aumento de qualidade de servicos e a diminuicao de desvios de execucao. seguranca e meio ambiente integridade de equipamentos e instalacoes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1493","Anp-21629-1","Anp",2019-11-29,2022-11-29,1096,"Estudo de procedimentos alternativos para união de tubulações cladeadas com ligas de níquel considerando os procedimentos de soldagem e a seleção de consumíveis",NA,3423404.73,1243170.69574818,"PETROBRAS","Privado orientado por política","Reembolsável","UFC - Laboratório de Pesquisa e Tecnologia em Soldagem - LPTS","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,38849.0842421305,3405.94711163884,"estudo de procedimentos alternativos para uniao de tubulacoes cladeadas com ligas de niquel considerando os procedimentos de soldagem e a selecao de consumiveis ""este projeto tem o objetivo de avaliar ligas de niquel alternativas para realizacao de uniao dissimilar de tubos """"cladeados""""/""""lineados"""" segundo os criterios estabelecidos em normas e desenvolver procedimentos de soldagem capazes de realizar a uniao de tubos revestidos internamente com inconel 625 utilizando predominantemente aco como metal de adicao."" materiais corrosao e protecao",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1494","Anp-21630-9","Anp",2019-11-28,2022-11-28,1096,"Estudo de deflagração de escorregamentos de taludes submarinos por elevação de poro-pressão com modelos físicos centrifugados",NA,3614953.51,1316027.7832938,"PETROBRAS","Privado orientado por política","Reembolsável","UENF - Laboratório de Engenharia Civil","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,39879.6297967817,3605.55557066793,"estudo de deflagracao de escorregamentos de taludes submarinos por elevacao de poro-pressao com modelos fisicos centrifugados o objetivo da proposta e de avaliar condicoes de deflagracao de escorregamentos de taludes submarinos suaves pelo aumento de poropressao no macico de solo. o estudo sera realizado com modelos fisicos submetidos a aceleracao induzida em centrifuga geotecnica. exploracao - horizonte pre-sal, aguas profundas, bacias maduras e novas fronteiras exploratorias estudos geologicos das bacias sedimentares",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1495","Anp-21450-2","Anp",2019-11-29,2020-11-29,366,"Infraestrutura Complementar para Execução do Projeto de Estudo de Procedimentos Alternativos para União de Tubulações Cladeadas com Ligas de Níquel",NA,2836953.83,2836953.83,"PETROBRAS","Privado orientado por política","Reembolsável","UFC - Laboratório de Pesquisa e Tecnologia em Soldagem - LPTS","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,88654.8071875,7772.47624657534,"infraestrutura complementar para execucao do projeto de estudo de procedimentos alternativos para uniao de tubulacoes cladeadas com ligas de niquel ""o objetivo geral e implementar a infraestrutura proposta, com a aquisicao de equipamentos, ampliando a capacidade tecnica de trabalho do laboratorio. a melhoria da infraestrutura visa tambem viabilizar e garantir que sejam obtidos os resultados adequados propostos no projeto """"estudo de procedimentos alternativos para uniao de tubulacoes cladeadas com ligas de niquel considerando os procedimentos de soldagem e a selecao de consumiveis""""."" materiais corrosao e protecao",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1496","Anp-21358-7","Anp",2019-11-27,2021-05-27,547,"Implantação de Centro de Caracterização Isotópica de Carbono e Hidrogênio em Hidrocarbonetos Gasosos (C1 a C5) presentes em Gás Natural.",NA,4204723.55,3074752.13893967,"PETROBRAS","Privado orientado por política","Reembolsável","UFF - Laboratório de Radioecologia e Alterações Ambientais - LARA","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,90433.8864394021,8423.97846284841,"implantacao de centro de caracterizacao isotopica de carbono e hidrogenio em hidrocarbonetos gasosos (c1 a c5) presentes em gas natural. capacitacao do laboratorio de radioecologia e alteracoes ambientais (lara) da uff para a realizacao de analises de isotopos estaveis de carbono e hidrogenio nas fracoes de hidrocarbonetos leves (c1 a c5) presentes em gases naturais. exploracao - horizonte pre-sal, aguas profundas, bacias maduras e novas fronteiras exploratorias tecnicas de aquisicao, processamento e interpretacao de dados geofisicos",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1497","Anp-21631-7","Anp",2019-11-29,2023-11-29,1461,"Ensaios numéricos e experimentais visando o conhecimento do comportamento da interação solo-duto em argilas moles e ultra moles.",NA,10045846.96,2736650.98568104,"PETROBRAS","Privado orientado por política","Reembolsável","IPT - Instituto de Pesquisas Tecnológicas do Estado de SP SA - IPT","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,85520.3433025325,7497.67393337271,"ensaios numericos e experimentais visando o conhecimento do comportamento da interacao solo-duto em argilas moles e ultra moles. este projeto de p&d tem por objetivo geral avaliar numericamente e experimentalmente, em escala real, a interacao solo-duto com grandes deslocamentos em solos com comportamento semelhantes ao da argila marinha de baixa resistencia e elevada compressibilidade, muito comum em aguas ultra profundas sobretudo da regiao de exploracao do oleo do pre-sal. materiais novos materiais",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1498","Anp-21632-5","Anp",2019-11-29,2022-11-29,1096,"DISPOSITIVOS DISTRIBUIDORES DE GÁS - APERFEIÇOAMENTO TECNOLÓGICO DE DISTRIBUIDORES DE GÁS EM LEITOS PARTICULADOS",NA,3671216.45,1333160.71815693,"PETROBRAS","Privado orientado por política","Reembolsável","UNICAMP  - Faculdade de Engenharia Química","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,41661.2724424042,3652.49511823818,"dispositivos distribuidores de gas - aperfeicoamento tecnologico de distribuidores de gas em leitos particulados o objetivo geral deste projeto de p,d&i, no contexto da pesquisa aplicada, e a execucao de atividades de aprofundamento cientifico na compreensao dos fenomenos associados aos escoamentos monofasicos e multifasicos em condicao de turbulencia, que ocorrem nos distribuidores de gas em leitos fluidizados de particulados (pipe grids) como aqueles encontrados em regeneradores, strippers e base de risers das unidades de fcc. refino desenvolvimento de produtos de maior valor agregado",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1499","Anp-21633-3","Anp",2019-11-29,2022-07-29,973,"Estudo das Correntes Elétricas nas Plataformas de Petróleo",NA,3154621.3,1290379.52456321,"PETROBRAS","Privado orientado por política","Reembolsável","CPqD - Materiais, Sustentabilidade e Sistemas de Energia","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,40324.3601426002,3535.28636866632,"estudo das correntes eletricas nas plataformas de petroleo este projeto tem por objetivo estudar e redimensionar os sistemas de protecao eletrica de unidades de producao offshore contra sobretensoes e contra sobrecorrentes decorrentes de descargas atmosfericas e de falhas no sistema eletrico de potencia, segundo criterios objetivos definidos com base no estado da tecnica e na regulamentacao aplicavel, visando obter  uma especificacao com criterios tecnicos e objetivos para ser aplicada em projetos existentes e futuros. outras fontes alternativas sistemas hibridos",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1500","Anp-21634-1","Anp",2019-11-28,2022-11-28,1096,"Modelagem Física de Descomissionamento de Estruturas e Equipamentos Submarinos",NA,3921024.64,1427453.31328467,"PETROBRAS","Privado orientado por política","Reembolsável","UENF - Laboratório de Engenharia Civil","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,43256.1610086264,3910.83099530047,"modelagem fisica de descomissionamento de estruturas e equipamentos submarinos estudar a viabilidade tecnica do aumento da temperatura no solo situado sob a estrutura para causar acrescimo de poropressao positiva e assim contrabalancear as pressoes negativas (succao) geradas durante o seu icamento. para isso sera utilizada modelagem fisica em centrifuga geotecnica em virtude da incapacidade de atender as lei de semelhanca fisica em ensaios em modelos reduzidos a 1xg. producao - horizonte pre-sal, aguas profundas, campos maduros e novas fronteiras exploratorias unidades flutuantes de producao, sistemas de ancoragem e amarracao e posicionamento dinamico",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1501","Anp-21635-8","Anp",2019-10-11,2023-12-11,1522,"Rotas para produção de gasolinas especiais",NA,3885300,1141083.50854139,"PETROBRAS","Privado orientado por política","Reembolsável","PETROBRAS","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,14087.4507227332,3126.25618778464,"rotas para producao de gasolinas especiais ajustar a producao de gasolina e nafta as necessidades do mercado e as novas especificacoes mantendo a competitividade. refino processamento de petroleo",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1502","Anp-21636-6","Anp",2019-11-27,2022-11-27,1096,"PROTÓTIPO PARA EQUIPAMENTOS MAGNÉTICOS VISANDO MITIGAÇÃO DE INCRUSTAÇÕES EM FUNDO DE POÇO EM CONDIÇÕES OFFSHORE - COMPLETAÇÃO SECA",NA,1939039.86,707678.781021898,"PETROBRAS","Privado orientado por política","Reembolsável","UFRGS -  LAMEF - LABORATÓRIO DE METALURGIA FÍSICA","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,20814.0817947617,1938.84597540246,"prototipo para equipamentos magneticos visando mitigacao de incrustacoes em fundo de poco em condicoes offshore - completacao seca o principal objetivo deste projeto e desenvolver a tecnologia de dmas como alternativa a mitigacao do problema de incrustacao de substancias nas paredes de pocos como completacao seca. producao - horizonte pre-sal, aguas profundas, campos maduros e novas fronteiras exploratorias desenvolvimento de equipamentos",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1503","Anp-21637-4","Anp",2019-11-27,2021-11-27,731,"Otimização de Ensaios de Tenacidade a Fratura para ECA de Dutos Rígidos Submarinos II",NA,1708888.49,935096.300957592,"PETROBRAS","Privado orientado por política","Reembolsável","UFRGS -  LAMEF - LABORATÓRIO DE METALURGIA FÍSICA","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,27502.8323811057,2561.90767385642,"otimizacao de ensaios de tenacidade a fratura para eca de dutos rigidos submarinos ii este projeto visa elucidar pontos de incertezas existentes nas avaliacoes de tenacidade a fratura realizados para levantamento de criterio de aceitacao de juntas soldadas de dutos rigidos submarinos. seguranca e meio ambiente integridade de equipamentos e instalacoes",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1504","Anp-21638-2","Anp",2019-11-27,2023-11-27,1461,"Avaliação da Interação Vento Estrutura em Plataformas de Petróleo Visando Conforto dos Ocupantes, Melhor Dispersão de Contaminantes, das Plumas das Chaminés das Turbinas e Segurança de Pouso e Decolagem em Helipontos",NA,6348308.58,1738072.16427105,"PETROBRAS","Privado orientado por política","Reembolsável","IPT - Instituto de Pesquisas Tecnológicas do Estado de SP SA - IPT","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,51119.7695373837,4761.84154594807,"avaliacao da interacao vento estrutura em plataformas de petroleo visando conforto dos ocupantes, melhor dispersao de contaminantes, das plumas das chamines das turbinas e seguranca de pouso e decolagem em helipontos atuar em parceira com a petrobras em projetos de p&d&i que tenham por objetivo realizar ensaios em tunel de vento em modelagem numerica para analisar as caracteristicas do escoamento em helipontos de plataformas de petroleo, realizar compensacoes do numero de reynolds do modelo reduzido e propor solucoes, tecnicas de mitigacao ou projetos seguros; determinar a contaminacao das tomadas de ar condicionado (vac) e determinar cargas estaticas e dinamicas do vento nas plataformas de petroleo. aspectos economicos da regulacao da industria do petroleo, gas natural e biocombustiveis economia da energia e politica energetica no contexto de um planejamento integrado de recursos energeticos",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1505","Anp-21639-0","Anp",2019-10-10,2023-06-10,1339,"Rotas para produção de gasolinas especiais",NA,3476026,1163001.97759522,"PETROBRAS","Privado orientado por política","Reembolsável","PETROBRAS","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,14182.9509462832,3186.30678793211,"rotas para producao de gasolinas especiais ajustar a producao de gasolina e nafta as necessidades do mercado e as novas especificacoes mantendo a competitividade. refino processamento de petroleo",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1506","Anp-21640-8","Anp",2019-11-25,2022-11-25,1096,"FISCAL DIGITAL - Fiscalização digital de atividades de pintura industrial baseada em visão computacional.",NA,4220953.91,1548196.59837591,"PETROBRAS","Privado orientado por política","Reembolsável","UFMG - Laboratório de Visão Computacional e Robótica - VeRLab","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,43005.4610659976,4241.63451609839,"fiscal digital - fiscalizacao digital de atividades de pintura industrial baseada em visao computacional. o objetivo geral deste projeto e a investigacao e o desenvolvimento de tecnicas e algoritmos para monitoramento automatico do processo de pintura. avaliacao da conformidade, monitoramento e controle automacao, controle, instrumentacao e metrologia",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1507","Anp-21641-6","Anp",2019-11-21,2023-11-21,1461,"Novas abordagens de espectrometria de massas de ultra-alta resolução na avaliação de petróleos e seus cortes de destilação",NA,2675512.1,743503.020260096,"PETROBRAS","Privado orientado por política","Reembolsável","UFG - Instituto de Química","Empresa Privada",NA,NA,NA,0,0,0,0,0,0,18587.5755065024,2036.99457605506,"novas abordagens de espectrometria de massas de ultra-alta resolucao na avaliacao de petroleos e seus cortes de destilacao desenvolver novas abordagens, com sistematizacao e padronizacao de metodos, de espectrometria de massas de ultra-alta resolucao para avaliacao de petroleos e seus cortes de destilacao. ademais, tem-se tambem como proposta o desenvolvimento de propostas de bancos de dados de avaliacao de petroleo utilizando a informacao composicional obtida das analises de petroleomica, bem como a construcao de modelos de predicao de propriedade do petroleo a partir dos dados de petroleomica. avaliacao da conformidade, monitoramento e controle metodologias e sistemas de controle da qualidade",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
